Hash,Message,Hashes of parents,Is it merge,Modified files list
a80e1d50b9394feee267d76398b5ab249817156c,"Show error on 'datasette publish heroku --spatialite', refs #301",b18e4515855c3f1eeca3dfcccdbb6df05869084a,False,datasette/cli.py
9277c6236a8216450d4ebe3242ce6d56c1a7e437,Fixed tests I broke in b18e45158,7381af85e6e8a2aa13cb308d37ebfe7550dd7331,False,tests/test_utils.py
3a79ad98eafb9da527a3b9d9d8fbeb81936b02e7,"Basic CSV export, refs #266

Tables and custom SQL query results can now be exported as CSV.

The easiest way to do this is to use the .csv extension, e.g.

	/test_tables/facet_cities.csv

By default this is served as Content-Type: text/plain so you can see it in
your browser. If you want to download the file (using text/csv and with an
appropriate Content-Disposition: attachment header) you can do so like this:

	/test_tables/facet_cities.csv?_dl=1

We link to the CSV and downloadable CSV URLs from the table and query pages.

The links use ?_size=max and so by default will return 1,000 rows.

Also fixes #303 - table names ending in .json or .csv are now detected and
URLs are generated that look like this instead:

	/test_tables/table%2Fwith%2Fslashes.csv?_format=csv

The ?_format= option is available for everything else too, but we link to the
.csv / .json versions in most cases because they are aesthetically pleasing.",a246f476b4fe490f5450836b22961bc607e6b4b0,False,datasette/app.py;datasette/templates/query.html;datasette/templates/table.html;datasette/utils.py;datasette/views/base.py;datasette/views/index.py;datasette/views/special.py;datasette/views/table.py;tests/test_api.py;tests/test_csv.py;tests/test_html.py;tests/test_utils.py
5bda4a477c52b6d1cd7d0ca25382dbb20bda40ea,"Fixed CSV tests - Python 3.6.5 and 3.6.3 apparently differ

The test used to expect CSV to come back like this:

	hello
	world
	""""

With the final blank value encoded in quotes.

Judging by Travis failures, this behaviour changed between Python 3.6.3 and
3.6.5:

	https://travis-ci.org/simonw/datasette/jobs/392586661",3a79ad98eafb9da527a3b9d9d8fbeb81936b02e7,False,tests/test_csv.py
d0a578c0fc07b9d9208cd9de981bdf7385a26c49,"Switch back from python:3.6-slim-stretch to python:3.6

Turns out slim-stretch doesn't include gcc which means it can't build various
Sanic dependencies. So `datasette publish now ...` was broken.

Fixes #310",5bda4a477c52b6d1cd7d0ca25382dbb20bda40ea,False,datasette/utils.py
0357774c946b7a35871715d7fc23b3f04f519af8,Renamed test_tables.db to fixtures.db in unit tests,ed631e690b81e34fcaeaba1f16c9166f1c505990,False,tests/fixtures.py;tests/test_api.py;tests/test_csv.py;tests/test_html.py;tests/test_inspect.py;tests/test_plugins.py
6a32df334de1a7e3579879dd7ee073613be9b91b,"Improved fixtures to support publication

The fixtures database created by our unit tests makes for a good ""live"" demo
of Datasette in action.

I've improved the metadata it ships with to better support this use-case.

I've also improved the mechanism for writing out fixtures: you can do this:

	python tests/fixtures.py fixtures.db

To get just the fixtures database written out... or you can do this:

	python tests/fixtures.py fixtures.db fixtures.json

To get metadata which you can then serve like so:

	datasette fixtures.db -m fixtures.json

Refs #313",0357774c946b7a35871715d7fc23b3f04f519af8,False,tests/fixtures.py;tests/test_html.py
db1e6bc182d11f333e6addaa1a6be87625a4e12b,"--version-note for datasette, datasette publish and datasette package

This is a relatively obscure new command-line argument that helps solve the
problem of showing accurate version information in deployed instances of
Datasette even if they were deployed directly from source code.

You can pass --version-note to datasette publish and package and it will then
in turn be passed to datasette when it starts:

    datasette --version-note=hello fixtures.db

Now if you visit /-/versions.json you will see this:

    {
        ""datasette"": {
            ""note"": ""hello"",
            ""version"": ""0+unknown""
        },
        ""python"": {
            ""full"": ""3.6.5 (default, Jun  6 2018, 19:19:24) \n[GCC 6.3.0 20170516]"",
            ""version"": ""3.6.5""
        },
        ...
    }

I plan to use this in some Travis CI configuration, refs #313",538565de3a126a6aa1cdb4b4ba91135507411af0,False,README.md;datasette/app.py;datasette/cli.py;datasette/utils.py;tests/test_utils.py
f0c17229b7a7914d3da02e087dfd0e25d8321448,"Deploy latest.datasette.io on commit to master - #313

If the tests pass in Travis CI, deploy an instance containing Datasette's test
fixtures to https://latest.datasette.io/

Also set up an alias of truncated-commit-hash.datasette.io",db1e6bc182d11f333e6addaa1a6be87625a4e12b,False,.travis.yml
aeeb50f61b7b1bf8ccb61448f8b8253db457d350,"Correctly display facets with value of 0 - fixes #318

Also added comprehensive unit test for facet display HTML.",fdfbbbb9ee0d02fd4d43dfc42382252fa2287d6d,False,datasette/templates/table.html;tests/fixtures.py;tests/test_api.py;tests/test_csv.py;tests/test_html.py
3b53eea38267420bb78a2a604e23e5f816eccce2,"Fixed incorrect display of compound primary keys with foreign key references

Closes #319",3683a6b626b2e79f4dc9600d45853ca4ae8de11a,False,datasette/utils.py;tests/fixtures.py;tests/test_api.py;tests/test_html.py;tests/test_utils.py
dea86b9fba78e032ad09673e884e764387daf209,Changelog for 0.23.1,0104dccca9d04916a9a5ba03874c92d9a9704096,False,docs/changelog.rst
64c2fea8dfcecb06a3f9c674a96948e7366985fc,"CSV export now respects --cors, fixes #326",e7566cc59d4b02ef301054fd35fdde6c925a8e38,False,datasette/views/base.py;tests/fixtures.py;tests/test_csv.py
47e689a89b3f5f0969595b17d2ec59ea3caffb3b,"Speed up Travis by reusing pip wheel cache across builds (#324)

* Cache pip wheels between runs in Travis, refs #323
* Run pytest manually - ""python setup.py test"" appeared to still download a bunch of stuff: https://travis-ci.org/simonw/datasette/jobs/395306188

* Use extras_require so pip can install test dependencies: https://github.com/pypa/pip/issues/1197#issuecomment-228939212",64c2fea8dfcecb06a3f9c674a96948e7366985fc,False,.travis.yml;setup.py
d08faa89872d9ec8d3c8e76d85164ccd84596811,"Fix for weird nested exception in RequestTimeout

I saw this error:

    sanic.exceptions.RequestTimeout: Request Timeout

    During handling of the above exception, another exception occurred:

    Traceback (most recent call last):
      File ""/Users/simonw/Dropbox/Development/datasette/venv/lib/python3.6/site-packages/sanic/handlers.py"", line 82, in response
        response = handler(request=request, exception=exception)
      File ""/Users/simonw/Dropbox/Development/datasette/datasette/app.py"", line 512, in on_exception
        if request.path.split(""?"")[0].endswith("".json""):
    AttributeError: 'NoneType' object has no attribute 'path'

Strangely ""if request and request.path..."" did not work here, because the
Sanic Request class extends builtins.dict and hence evaluates to False if it
has no headers.",24af1004a42029f5a2f1a50541780814e9e2578a,False,datasette/app.py
6541ce633ebf56770106221b0984751270adb2c7,"Fix for row pages for tables with / in, closes #325",8ac71a61278d2d1b24ad3f3ab68048dac31467bc,False,datasette/views/base.py;datasette/views/table.py;tests/test_api.py;tests/test_html.py
2db2ae4f21d0ba5b84359f611da7b123262d92c7,"Show custom error message if SpatiaLite needed, closes #331",17863d108b9c8672b5e102d97858a96ca715a9d6,False,datasette/app.py
31a5d8fa77be68d4f837f0a80a611675dce49f4b,"Bump aiohttp to fix compatibility with Python 3.7

Tests failed here: https://travis-ci.org/simonw/datasette/jobs/403223333",130dc8823ebdcc1834fc7c4a03c996b13fc1e444,False,setup.py
6e37f091edec35e2706197489f54fff5d890c63c,"Support title/description for canned queries, closes #342

Demo here: https://latest.datasette.io/fixtures/neighborhood_search",58fec99ab0a31bcf25968f2aa05d37de8139b83c,False,datasette/app.py;datasette/templates/database.html;datasette/templates/query.html;datasette/views/base.py;datasette/views/database.py;datasette/views/table.py;docs/sql_queries.rst;tests/fixtures.py;tests/test_html.py
700d83d8adfeb3859ebc93828951e5048cb0e425,?_json_infinity=1 for handling Infinity/-Infinity - fixes #332,b320f58d13e510d51e07187c8a75db856205b88f,False,datasette/utils.py;datasette/views/base.py;docs/json_api.rst;tests/fixtures.py;tests/test_api.py
74ad3ff4af4ebb499b07c6ce984def7d88fcbbb7,"Ensure --help examples in docs are always up to date, closes #336

Unit tests now check that docs/*.txt help examples are all up-to-date.

I ran into a problem here in that the terminal_width needed to be more
accurately defined - so I replaced update-docs-help.sh with update-docs-
help.py which hard-codes the terminal width.",3a46d5e3c4278e74c3694f36995ea134bff800bc,False,docs/datasette-package-help.txt;docs/datasette-publish-help.txt;docs/datasette-serve-help.txt;tests/test_docs.py;update-docs-help.py;update-docs-help.sh
ba64cfb4bc8ff79086e3f61d9be3eaf35cc44c84,"Fix for Python 3.5

https://stackoverflow.com/a/42694113/6083",9b85c599079e7dc37e7be125839711c982afc526,False,tests/test_docs.py
dbbe707841973b50a76d2703003ae2c40e7ad1fd,"publish_subcommand hook + default plugins mechanism, used for publish heroku/now (#349)

This change introduces a new plugin hook, publish_subcommand, which can be
used to implement new subcommands for the ""datasette publish"" command family.

I've used this new hook to refactor out the ""publish now"" and ""publish heroku""
implementations into separate modules. I've also added unit tests for these
two publishers, mocking the subprocess.call and subprocess.check_output
functions.

As part of this, I introduced a mechanism for loading default plugins. These
are defined in the new ""default_plugins"" list inside datasette/app.py

Closes #217 (Plugin support for datasette publish)
Closes #348 (Unit tests for ""datasette publish"")
Refs #14, #59, #102, #103, #146, #236, #347",3ac21c749881d0fb1c35b0f9b7a819e29f61c5c1,False,datasette/app.py;datasette/cli.py;datasette/hookspecs.py;datasette/publish/__init__.py;datasette/publish/common.py;datasette/publish/heroku.py;datasette/publish/now.py;datasette/utils.py;docs/datasette-publish-heroku-help.txt;docs/datasette-publish-now-help.txt;docs/plugins.rst;docs/publish.rst;tests/test_docs.py;update-docs-help.py
1fb518618c1c246c58daf5085247b430f2aea29f,"""datasette publish heroku"" improvements

* Fixed bug where --title= didn't work if -m not provided
* Now using Python 3.6.6 instead of Python 3.6.3",dbbe707841973b50a76d2703003ae2c40e7ad1fd,False,datasette/utils.py
e8625695a3b7938f37b64dff09c14e47d9428fe5,"xfail documentation unit tests for view classes, refs #299

More documentation unit tests. These ones check that every single **View class
imported into the datasette/app.py module are covered by our documentation.

Just one problem: they aren't documented yet. So I'm using the xfail pytest
decorator to mark these tests as allowed-to-fail. When you run the test suite
you now get a report of how many views still need to be documented, but it
doesn't fail the tests.

The output looks something like this:

    $ pytest tests/test_docs.py
    collected 31 items

    tests/test_docs.py ..........................XXXxx.                [100%]

    ============ 26 passed, 2 xfailed, 3 xpassed in 1.06 seconds ============

Once I have documented all the views I will remove the xfail so any future
views that are added without documentation will cause a test failure.

We can detect that a view is documented by looking for ReST label in the docs,
for example:

    .. _IndexView:

Some view classes can be used to power multiple URLs - the JsonDataView class
for example is used to power /-/metadata and /-/config and /-/plugins

In this case, the second part of the label can indicate the variety of page, e.g:

    .. _JsonDataView_metadata:

The test will pass as long as there is at least one label that starts with
_JsonDataView.",3b68314d8f59d92fe7b2150cf747a082192ef9b7,False,tests/test_docs.py
788a542d3c739da5207db7d1fb91789603cdd336,"Docs for IndexView, TableView, RowView, closes #299

Also removed xfail from test_view_classes_are_documented, so any future *View
classes that are added without documentation will cause the tests to fail.",8da6b0d542c7ea276df8b5467d4be6cd08cf867f,False,docs/config.rst;docs/index.rst;docs/json_api.rst;docs/pages.rst;docs/sql_queries.rst;tests/test_docs.py
8128497b7946ab68fff703e207fc7c5b26b6e9c9,"Only run documented_views() fixture once per session

Speeds up tests, because previously it ran once per view class.",788a542d3c739da5207db7d1fb91789603cdd336,False,tests/test_docs.py
b7257a21bf3dfa7353980f343c83a616da44daa7,"Fix json.loads in Python 3.5

3.5 requires a str, not a bytes

https://travis-ci.org/simonw/datasette/jobs/421660555",1f54e092306b208125f39d06712b02895eb75168,False,tests/test_plugins.py
1bcd54a834a2f9730d21095df855f6708c85c200,Fix small doc typo - thanks @jaywgraves (#365),b7257a21bf3dfa7353980f343c83a616da44daa7,False,docs/sql_queries.rst
b6546da53516e148e6aa34ad94f3452da30040f8,"Use Zeit cloud v1 to avoid 100MB image limit

Closes #366 - thanks @slygent",5debabd3fba1f0669081cefe55b67d333470bbd4,False,datasette/publish/now.py
d0393e821e5914a7c1d659eaf0a5d612a1aa8e01,"Travis to use Python 3.7-dev for a little longer

3.7 produces a 403 forbidden error: https://travis-ci.org/simonw/datasette/jobs/450716231#L6",c2c03f8e7be6973ef3cbdb3ca424e55a81a956d7,False,.travis.yml
3de8fac1d322cbab6c8c55899e0e8511b36337d0,"New make_app_client() pattern

Because next version of pytest discourages calling fixture factories as functions",5e3a432a0caa23837fa58134f69e2f82e4f632a6,False,tests/fixtures.py;tests/test_api.py;tests/test_html.py
eac08f0dfc61a99e8887442fc247656d419c76f8,--reload now also reloads if databases change on disk,48d24c6589f214c7e1bab21d32e2f35a0038e71f,False,datasette/cli.py;docs/datasette-serve-help.txt
a2bfcfc1b1c60dac3526364af17c2fa2f3d41a0a,Fix some regex DeprecationWarnings (#392),eac08f0dfc61a99e8887442fc247656d419c76f8,False,datasette/app.py;tests/test_html.py
996e8822d2cb551c0ed821ff1fda24af905332d3,"Fix CSV export hidden form fields, closes #393",8b8ae55e7c8b9e1dceef53f55a330b596ca44d41,False,datasette/templates/table.html;datasette/views/base.py;tests/test_html.py
c4c970f3c90fa79a6c6527fe963baf9e07b023c8,Bump aiohttp to 3.5.3 to fix a warning,8ce7866312f9b7c873541d6e3662ada3e850fa85,False,setup.py
c3a78eb05c0b146b2eb37b50c1668b9430b8f50a,app_client() fixture doesn't need to take **kwargs,4722acc73ce761556b18f5dcbe36b7fef2ee2c69,False,tests/fixtures.py
195a5b36349d0d24a6bbb758cebb719b6de303b6,"Heroku --include-vcs-ignore (#407)

Means `datasette publish heroku` can work under Travis, unlike this failure:

https://travis-ci.org/simonw/fivethirtyeight-datasette/builds/488047550

```
2.25s$ datasette publish heroku fivethirtyeight.db -m metadata.json -n fivethirtyeight-datasette
tar: unrecognized option '--exclude-vcs-ignores'
Try 'tar --help' or 'tar --usage' for more information.
 ▸    Command failed: tar cz -C /tmp/tmpuaxm7i8f --exclude-vcs-ignores --exclude
 ▸    .git --exclude .gitmodules . >
 ▸    /tmp/f49440e0-1bf3-4d3f-9eb0-fbc2967d1fd4.tar.gz
 ▸    tar: unrecognized option '--exclude-vcs-ignores'
 ▸    Try 'tar --help' or 'tar --usage' for more information.
 ▸    
The command ""datasette publish heroku fivethirtyeight.db -m metadata.json -n fivethirtyeight-datasette"" exited with 0.
```

The fix for that issue is to call the heroku command like this:

    heroku builds:create -a app_name --include-vcs-ignore",436b8bc1d17c2ab415800ab209204f94e7f7929e,False,datasette/publish/heroku.py;tests/test_publish_heroku.py
